Customer;ST;GENDER;Education;Customer Lifetime Value;Income;Monthly Premium Auto;Number of Open Complaints;Policy Type;Vehicle Class;Total Claim Amount;Customer;ST;GENDER;Education;Customer Lifetime Value;Income;Monthly Premium Auto;Number of Open Complaints;Total Claim Amount;Policy Type;Vehicle Class;Customer;State;Customer Lifetime Value;Education;Gender;Income;Monthly Premium Auto;Number of Open Complaints;Policy Type;Total Claim Amount;Vehicle Class;Unnamed: 0;Customer;State;Customer Lifetime Value;Response;Coverage;Education;Effective To Date;EmploymentStatus;Gender;Income;Location Code;Marital Status;Monthly Premium Auto;Months Since Last Claim;Months Since Policy Inception;Number of Open Complaints;Number of Policies;Policy Type;Policy;Renew Offer Type;Sales Channel;Total Claim Amount;Vehicle Class;Vehicle Size;Vehicle Type;month
XR70252;California;F;High School or Below;478893.26%;0.0;67.0;1/1/00;Personal Auto;Two-Door Car;321.6;HC76653;Oregon;M;College;243568.90%;32931.0;62.0;1/0/00;297.6;Personal Auto;Four-Door Car;YK16362;Arizona;10213.99111;Bachelor;F;60078.0;127.0;0.0;Corporate Auto;140.819942;SUV;515;NW14895;Arizona;12883.11573;No;Basic;Bachelor;2011-01-02;Employed;M;77469;Suburban;Divorced;109;2.0;98;1.0;2;Personal Auto;Personal L2;Offer1;Agent;757.170246;SUV;Small;A;January
ZX23819;Oregon;F;High School or Below;798408.65%;0.0;72.0;1/0/00;Personal Auto;Two-Door Car;866.208321;MP53505;Washington;F;High School or Below;550001.25%;86073.0;136.0;1/0/00;333.5671;Corporate Auto;Sports Car;SK12432;Arizona;2388.353882;Bachelor;M;0.0;73.0;0.0;Personal Auto;677.970934;Four-Door Car;518;CI30899;California;4737.411455;No;Basic;College;2011-01-13;Unemployed;F;0;Suburban;Single;68;2.0;26;0.0;3;Personal Auto;Personal L3;Offer1;Branch;326.4;Two-Door Car;Small;A;January
ZZ97035;California;M;College;2071494.04%;0.0;203.0;1/0/00;Corporate Auto;Luxury Car;2027.724442;TQ32702;Nevada;F;College;699091.78%;22568.0;88.0;1/0/00;422.4;Corporate Auto;Four-Door Car;XA47378;California;2871.437451;Bachelor;F;23803.0;72.0;0.0;Corporate Auto;410.548521;Two-Door Car;522;XO78284;Arizona;3887.324208;No;Extended;Master;2011-01-20;Employed;M;96335;Rural;Single;97;7.0;43;0.0;1;Personal Auto;Personal L3;Offer1;Branch;161.388136;Four-Door Car;Small;A;January
GE82737;Nevada;F;Bachelor;533735.24%;0.0;86.0;1/3/00;Personal Auto;Four-Door Car;619.2;TS50305;California;F;High School or Below;397938.82%;0.0;112.0;1/0/00;806.4;Personal Auto;SUV;NE22677;California;13080.78528;College;M;0.0;124.0;0.0;Special Auto;595.2;SUV;523;LX24476;Oregon;3619.060986;No;Extended;Bachelor;2011-01-24;Unemployed;F;0;Urban;Married;98;27.0;47;0.0;1;Personal Auto;Personal L3;Offer2;Web;310.842085;Four-Door Car;Medsize;A;January
UA51318;Arizona;F;High School or Below;511662.40%;26173.0;68.0;1/1/00;Corporate Auto;Four-Door Car;449.819671;TJ48439;Oregon;F;College;232105.25%;0.0;66.0;1/0/00;508.703134;Personal Auto;Two-Door Car;VS20668;Nevada;2726.834065;Bachelor;F;0.0;73.0;0.0;Personal Auto;376.923839;Four-Door Car;525;EO42272;California;10148.41973;No;Basic;Bachelor;2011-01-11;Employed;F;44856;Suburban;Divorced;66;24.0;71;1.0;2;Corporate Auto;Corporate L3;Offer4;Branch;316.8;Four-Door Car;Small;A;January
BV55014;Oregon;M;Bachelor;726873.70%;24445.0;63.0;1/0/00;Personal Auto;Two-Door Car;302.4;TE61015;Oregon;M;College;508702.05%;0.0;72.0;1/0/00;345.6;Personal Auto;Four-Door Car;YZ79232;Oregon;4776.186527;Master;M;0.0;67.0;0.0;Personal Auto;315.215329;Four-Door Car;526;KA62636;Oregon;4928.001408;No;Basic;High School or Below;2011-01-26;Employed;M;97917;Urban;Single;67;14.0;32;5.0;3;Personal Auto;Personal L2;Offer4;Agent;279.184512;Two-Door Car;Medsize;A;January
LQ68252;Oregon;Male;High School or Below;373843.62%;27208.0;102.0;1/0/00;Personal Auto;SUV;489.6;VW86720;Oregon;F;Bachelor;745746.81%;0.0;69.0;1/0/00;678.209827;Personal Auto;Four-Door Car;TY59231;California;5015.009472;Bachelor;F;48567.0;130.0;0.0;Personal Auto;624.0;SUV;528;WA94988;California;19327.87406;No;Extended;Bachelor;2011-02-03;Employed;F;57245;Suburban;Single;124;25.0;15;0.0;2;Corporate Auto;Corporate L3;Offer2;Call Center;681.577742;Sports Car;Small;A;February
OQ61223;California;Male;College;1749752.20%;0.0;73.0;1/0/00;Personal Auto;Two-Door Car;350.4;ZF40671;Washington;F;Master;1242739.37%;15818.0;107.0;1/0/00;333.886816;Personal Auto;Two-Door Car;BN80677;Oregon;12734.21253;Bachelor;M;25023.0;82.0;0.0;Corporate Auto;397.139856;Two-Door Car;538;YP40334;Oregon;5308.246978;No;Premium;Doctor;2011-01-17;Unemployed;F;0;Rural;Single;145;29.0;70;0.0;1;Personal Auto;Personal L2;Offer2;Web;358.765757;SUV;Medsize;A;January
LL62746;Oregon;Male;Doctor;897064.73%;12829.0;118.0;1/0/00;Personal Auto;SUV;328.231432;XR84971;Oregon;F;Doctor;2351585.33%;36537.0;85.0;1/0/00;165.309001;Personal Auto;Four-Door Car;WL74893;Oregon;4529.112791;College;F;0.0;62.0;0.0;Special Auto;271.164139;Four-Door Car;539;MW57614;Arizona;2359.423599;Yes;Basic;Bachelor;2011-01-11;Disabled;F;19864;Suburban;Divorced;63;22.0;96;0.0;1;Personal Auto;Personal L2;Offer1;Web;352.394515;Four-Door Car;Medsize;A;January
AW73065;Oregon;F;High School or Below;279190.65%;0.0;74.0;1/0/00;Personal Auto;Four-Door Car;532.8;UV80201;Oregon;F;Bachelor;838525.23%;0.0;116.0;1/0/00;556.8;Personal Auto;Sports Car;SP63623;Oregon;4692.098956;College;M;0.0;69.0;0.0;Personal Auto;506.92275;Four-Door Car;545;LB25094;California;2530.705137;Yes;Basic;Bachelor;2011-01-21;Employed;F;89451;Rural;Single;63;11.0;2;0.0;1;Special Auto;Special L2;Offer2;Web;61.769564;Four-Door Car;Medsize;A;January
BW80872;Washington;M;High School or Below;443441.12%;34549.0;111.0;1/0/00;Personal Auto;Four-Door Car;125.933005;PY10605;Arizona;M;Bachelor;463310.13%;0.0;70.0;1/0/00;336.0;Personal Auto;Two-Door Car;DP33625;Arizona;8092.87696;College;M;50825.0;102.0;0.0;Personal Auto;369.614729;SUV;546;LZ98947;Nevada;24238.66071;No;Basic;Bachelor;2011-01-31;Unemployed;F;0;Suburban;Single;109;19.0;49;2.0;2;Personal Auto;Personal L1;Offer1;Branch;784.8;SUV;Medsize;A;January
KF75098;Arizona;M;Bachelor;512973.90%;86148.0;65.0;1/2/00;Personal Auto;Four-Door Car;312.0;BU14748;Arizona;M;High School or Below;361868.69%;50755.0;91.0;1/0/00;436.8;Personal Auto;Two-Door Car;TR26615;Oregon;2497.531509;High School or Below;M;0.0;69.0;0.0;Corporate Auto;272.381465;Two-Door Car;548;HF75276;Nevada;3052.629532;No;Extended;High School or Below;2011-01-12;Unemployed;F;0;Suburban;Divorced;93;15.0;31;3.0;1;Personal Auto;Personal L3;Offer1;Branch;446.4;Four-Door Car;Large;A;January
MY64920;Oregon;F;College;921713.06%;73259.0;115.0;1/0/00;Personal Auto;SUV;673.34265;LD26428;Oregon;M;Bachelor;489329.15%;0.0;73.0;1/0/00;680.047456;Corporate Auto;Four-Door Car;QW60568;California;8888.143979;College;M;58789.0;111.0;0.0;Corporate Auto;215.438825;Four-Door Car;550;QB26845;Oregon;11578.12643;No;Basic;Bachelor;2011-01-13;Unemployed;M;0;Suburban;Single;115;21.0;46;0.0;2;Personal Auto;Personal L3;Offer1;Agent;1163.620366;SUV;Medsize;A;January
JY90595;Arizona;M;High School or Below;552866.50%;16042.0;73.0;1/0/00;Personal Auto;Two-Door Car;350.4;ZU74482;Oregon;M;College;750745.54%;60920.0;64.0;1/0/00;231.201886;Personal Auto;Two-Door Car;XK84089;California;2619.337376;Bachelor;M;78618.0;66.0;0.0;Personal Auto;225.578841;Two-Door Car;555;OB52091;Washington;8112.323843;No;Basic;Bachelor;2011-02-09;Employed;M;87403;Suburban;Divorced;68;1.0;63;0.0;2;Personal Auto;Personal L1;Offer1;Agent;456.290338;Four-Door Car;Medsize;A;February
HK26543;California;M;High School or Below;504586.67%;28056.0;64.0;1/1/00;Personal Auto;Four-Door Car;307.2;NL74789;California;F;Bachelor;732492.82%;0.0;105.0;1/0/00;504.0;Special Auto;Two-Door Car;LH91968;Oregon;8838.085637;Bachelor;M;82664.0;114.0;3.0;Corporate Auto;133.425609;SUV;556;TU27563;Oregon;3647.24611;No;Extended;Bachelor;2011-01-10;Employed;F;20694;Suburban;Married;94;29.0;89;1.0;1;Personal Auto;Personal L2;Offer2;Branch;451.2;Two-Door Car;Medsize;A;January
PN86062;California;M;High School or Below;296272.25%;16495.0;85.0;1/3/00;Corporate Auto;Four-Door Car;408.0;YU86594;Oregon;M;High School or Below;533303.81%;55674.0;66.0;1/0/00;81.710575;Personal Auto;Four-Door Car;NX63627;Oregon;10127.77087;Doctor;M;23053.0;132.0;0.0;Personal Auto;780.941649;Sports Car;557;GD89605;Oregon;5384.532684;No;Basic;Master;2011-02-12;Employed;F;59364;Suburban;Married;67;25.0;56;0.0;5;Corporate Auto;Corporate L1;Offer4;Agent;321.6;Four-Door Car;Small;A;February
SH55671;Arizona;F;College;1141344.12%;0.0;161.0;1/1/00;Personal Auto;Sports Car;772.8;GD83998;Washington;M;Bachelor;265933.80%;24495.0;70.0;1/0/00;336.0;Personal Auto;Four-Door Car;YQ11786;Oregon;7796.000083;High School or Below;M;32169.0;199.0;0.0;Personal Auto;785.82348;Luxury SUV;559;NP91656;California;4911.773088;No;Basic;Bachelor;2011-01-09;Unemployed;F;0;Suburban;Single;69;26.0;33;0.0;9;Personal Auto;Personal L2;Offer4;Agent;496.8;Four-Door Car;Medsize;A;January
SV35618;Oregon;F;Bachelor;593474.15%;87747.0;147.0;1/1/00;Personal Auto;SUV;46.492039;IV74747;California;M;Doctor;1753003.66%;0.0;97.0;1/0/00;469.229028;Corporate Auto;Four-Door Car;RO89785;Oregon;3508.569533;College;M;20978.0;98.0;1.0;Personal Auto;1176.2788;Four-Door Car;562;KN34250;Oregon;10208.92761;Yes;Extended;College;2011-02-14;Employed;F;35482;Suburban;Married;129;21.0;59;0.0;3;Corporate Auto;Corporate L2;Offer1;Branch;619.2;SUV;Medsize;A;February
RX12347;Nevada;M;College;354323.21%;35695.0;90.0;1/0/00;Personal Auto;Four-Door Car;432.0;JZ81608;Oregon;M;High School or Below;697871.98%;53808.0;88.0;1/0/00;189.835063;Personal Auto;Four-Door Car;QW40898;Arizona;2722.210707;College;F;17576.0;71.0;0.0;Personal Auto;398.502948;Four-Door Car;563;SI60881;Oregon;9217.978125;No;Basic;Bachelor;2011-01-12;Employed;F;26351;Suburban;Divorced;119;14.0;87;0.0;7;Personal Auto;Personal L2;Offer3;Branch;571.2;SUV;Medsize;A;January
FR55658;California;M;Master;349002.83%;90985.0;87.0;1/0/00;Personal Auto;Four-Door Car;78.085149;EO40136;Arizona;F;College;291224.84%;93403.0;73.0;1/0/00;295.224598;Personal Auto;Four-Door Car;ZD40816;Nevada;2783.583044;Bachelor;M;42297.0;71.0;0.0;Personal Auto;200.38673;Four-Door Car;564;XD19934;Oregon;10506.93706;No;Extended;High School or Below;2011-02-25;Employed;M;61650;Rural;Single;88;8.0;2;0.0;2;Personal Auto;Personal L3;Offer2;Web;117.470445;Four-Door Car;Medsize;A;February
WT43034;California;F;High School or Below;1250084.30%;0.0;165.0;1/0/00;Personal Auto;SUV;792.0;FX57380;California;F;Bachelor;521751.33%;39854.0;66.0;1/0/00;261.930545;Personal Auto;Two-Door Car;GG61186;Nevada;8395.806331;Doctor;F;0.0;110.0;0.0;Personal Auto;161.092415;Four-Door Car;567;QW21716;Nevada;4923.950434;No;Basic;Bachelor;2011-01-30;Employed;M;31093;Suburban;Married;63;3.0;78;0.0;3;Personal Auto;Personal L2;Offer2;Branch;302.4;Four-Door Car;Medsize;A;January
VM13430;Oregon;F;Bachelor;860915.82%;79090.0;107.0;1/0/00;Corporate Auto;SUV;289.040734;NM22175;Oregon;M;College;1149033.62%;0.0;161.0;1/0/00;1052.933035;Personal Auto;SUV;TB31268;Arizona;8804.53711;College;F;48990.0;74.0;0.0;Personal Auto;355.2;Four-Door Car;568;LC20778;Nevada;18745.39592;No;Extended;Master;2011-02-27;Medical Leave;F;27229;Suburban;Single;99;20.0;9;0.0;2;Personal Auto;Personal L2;Offer3;Agent;475.2;Four-Door Car;Small;A;February
WO90953;Oregon;F;College;538792.63%;56835.0;67.0;1/0/00;Personal Auto;Two-Door Car;326.549425;KY29506;California;F;College;2039596.88%;92850.0;104.0;1/1/00;499.2;Personal Auto;Four-Door Car;DN14211;Oregon;15032.9003;College;M;17150.0;65.0;0.0;Personal Auto;689.800891;Two-Door Car;571;FK37308;Oregon;2703.466256;No;Basic;Doctor;2011-02-24;Unemployed;F;0;Rural;Married;72;19.0;48;0.0;1;Corporate Auto;Corporate L3;Offer3;Call Center;41.927219;Two-Door Car;Medsize;A;February
IU47468;Oregon;F;Bachelor;616555.75%;0.0;88.0;1/0/00;Special Auto;Two-Door Car;653.65668;VU84949;Washington;F;Bachelors;529263.25%;0.0;70.0;1/0/00;336.0;Personal Auto;Two-Door Car;ZG12619;Washington;8257.666512;Bachelor;F;23815.0;73.0;0.0;Personal Auto;424.330166;Four-Door Car;572;TU25694;Oregon;2458.746211;No;Basic;High School or Below;2011-01-06;Unemployed;M;0;Suburban;Single;70;20.0;44;0.0;1;Personal Auto;Personal L3;Offer1;Call Center;504.0;Four-Door Car;Medsize;A;January
BI38192;Oregon;F;High School or Below;793706.48%;22862.0;67.0;1/0/00;Personal Auto;Two-Door Car;321.6;EP18940;Oregon;F;Bachelor;947297.38%;0.0;86.0;1/0/00;412.8;Personal Auto;Four-Door Car;ME83611;Nevada;2530.705137;Bachelor;F;89451.0;63.0;0.0;Personal Auto;61.769564;Four-Door Car;575;MP85571;Arizona;5558.31428;No;Premium;Bachelor;2011-02-20;Unemployed;F;0;Suburban;Single;188;5.0;61;4.0;1;Personal Auto;Personal L2;Offer3;Agent;2156.011022;SUV;Medsize;A;February
PU18983;Oregon;F;High School or Below;860815.72%;21450.0;110.0;1/2/00;Personal Auto;Sports Car;528.0;SB44003;Arizona;F;College;1048491.54%;61108.0;89.0;1/0/00;49.451117;Personal Auto;Four-Door Car;PH85036;Washington;5482.549359;Bachelor;F;79325.0;68.0;0.0;Corporate Auto;251.294821;Four-Door Car;576;LS46182;Nevada;2678.457672;No;Extended;Bachelor;2011-02-11;Unemployed;M;0;Suburban;Single;83;3.0;85;1.0;1;Personal Auto;Personal L2;Offer1;Branch;398.4;Four-Door Car;Medsize;A;February
KP72427;Washington;M;High School or Below;2163983.86%;64455.0;108.0;1/0/00;Personal Auto;SUV;133.735395;HJ58678;Nevada;F;College;541815.21%;57587.0;68.0;1/0/00;257.090387;Personal Auto;Four-Door Car;XN48526;California;2627.76229;College;F;20943.0;69.0;0.0;Personal Auto;240.00056;Four-Door Car;579;FS76657;Oregon;5471.83429;No;Basic;College;2011-02-06;Employed;F;53526;Urban;Married;68;27.0;69;0.0;4;Personal Auto;Personal L3;Offer1;Agent;278.902846;Four-Door Car;Medsize;A;February
KI56154;Nevada;M;High School or Below;904898.34%;0.0;119.0;1/0/00;Personal Auto;Sports Car;571.2;YM77369;Oregon;M;High School or Below;475612.62%;56146.0;119.0;1/0/00;401.785805;Corporate Auto;Four-Door Car;BJ13380;Oregon;5335.375586;Bachelor;F;91603.0;69.0;2.0;Personal Auto;472.67262;Four-Door Car;584;CK36026;Arizona;3440.361969;No;Extended;Bachelor;2011-02-05;Medical Leave;F;23870;Suburban;Married;91;4.0;92;0.0;1;Personal Auto;Personal L3;Offer2;Web;500.577875;Two-Door Car;Medsize;A;February
FS55302;California;M;Bachelor;238998.10%;27615.0;62.0;1/1/00;Personal Auto;Four-Door Car;297.6;VM34210;Washington;F;College;739903.21%;0.0;101.0;1/0/00;337.617149;Personal Auto;SUV;MA45099;Oregon;6478.801192;Bachelor;M;50864.0;83.0;1.0;Corporate Auto;158.362972;Four-Door Car;587;FJ28407;California;5619.689084;Yes;Premium;High School or Below;2011-01-26;Unemployed;M;0;Suburban;Married;153;25.0;5;0.0;1;Personal Auto;Personal L1;Offer2;Web;1027.000029;SUV;Medsize;A;January
TN79487;California;M;Bachelor;445811.34%;17622.0;65.0;1/1/00;Personal Auto;Four-Door Car;312.0;YJ59924;Oregon;M;College;730843.39%;31115.0;92.0;1/0/00;441.6;Personal Auto;Four-Door Car;ZC69696;Arizona;35440.14262;College;F;74560.0;110.0;0.0;Personal Auto;528.0;SUV;588;NJ43658;California;22721.47396;No;Basic;Master;2011-01-11;Disabled;M;21724;Suburban;Married;198;4.0;51;0.0;2;Corporate Auto;Corporate L1;Offer1;Agent;1505.230405;Luxury SUV;Large;A;January
LZ52266;California;F;High School or Below;373150.46%;0.0;96.0;1/0/00;Personal Auto;Four-Door Car;460.8;QH56750;Arizona;M;High School or Below;2070086.45%;0.0;64.0;1/0/00;460.8;Personal Auto;Four-Door Car;GV71044;Oregon;2433.024631;College;F;0.0;66.0;0.0;Personal Auto;475.2;Two-Door Car;591;VZ59523;Arizona;5704.977144;No;Basic;Doctor;2011-01-21;Employed;M;50695;Rural;Married;71;31.0;30;0.0;5;Personal Auto;Personal L3;Offer1;Call Center;110.567069;Two-Door Car;Large;A;January
BH35482;Washington;M;Doctor;493094.93%;70412.0;61.0;1/0/00;Corporate Auto;Two-Door Car;136.291083;PG42834;Arizona;F;Bachelor;629273.54%;26577.0;79.0;1/0/00;73.719521;Personal Auto;Four-Door Car;QX67584;Nevada;8646.504109;High School or Below;F;64125.0;108.0;0.0;Personal Auto;369.818708;SUV;594;DM59806;California;3571.34607;No;Extended;Doctor;2011-02-13;Employed;F;73853;Suburban;Single;89;7.0;35;0.0;1;Personal Auto;Personal L3;Offer2;Agent;427.2;Four-Door Car;Small;A;February
BS83666;Oregon;M;Bachelor;736618.83%;70014.0;62.0;1/0/00;Corporate Auto;Four-Door Car;17.742954;ZY20779;Washington;M;High School or Below;497907.99%;0.0;71.0;1/0/00;340.8;Personal Auto;Two-Door Car;ZF82387;Oregon;10340.45566;High School or Below;M;40882.0;89.0;0.0;Corporate Auto;393.637436;Two-Door Car;600;IM41800;Nevada;8268.272933;No;Basic;College;2011-02-02;Employed;M;95419;Suburban;Married;70;6.0;61;3.0;2;Personal Auto;Personal L3;Offer3;Web;336.0;Four-Door Car;Medsize;A;February
EZ50606;Oregon;F;High School or Below;2387547.68%;0.0;108.0;1/0/00;Corporate Auto;SUV;612.102262;HB53755;Oregon;F;High School or Below;384959.67%;0.0;106.0;1/0/00;763.2;Personal Auto;Sports Car;MC11907;California;4831.421687;High School or Below;F;23228.0;64.0;1.0;Corporate Auto;307.2;Four-Door Car;603;BC77846;Nevada;6325.030596;No;Extended;High School or Below;2011-02-28;Unemployed;M;0;Suburban;Married;89;4.0;86;0.0;7;Personal Auto;Personal L2;Offer3;Agent;614.572672;Two-Door Car;Medsize;A;February
TU92578;California;M;College;1469663.55%;45345.0;125.0;1/0/00;Personal Auto;SUV;600.0;TO34442;Washington;M;College;553286.33%;59768.0;71.0;1/1/00;340.8;Personal Auto;Four-Door Car;JZ69749;Washington;6481.382268;High School or Below;F;0.0;92.0;0.0;Personal Auto;441.6;Four-Door Car;607;BT57285;California;4563.872603;No;Extended;High School or Below;2011-02-13;Unemployed;M;0;Suburban;Married;124;32.0;39;0.0;1;Personal Auto;Personal L1;Offer1;Agent;595.2;SUV;Medsize;A;February
YE68736;California;F;Bachelor;772484.01%;32051.0;193.0;1/1/00;Personal Auto;SUV;926.4;CV72453;Oregon;F;High School or Below;451220.44%;0.0;125.0;1/0/00;900.0;Corporate Auto;SUV;UQ60825;California;9369.639891;College;F;99185.0;115.0;0.0;Corporate Auto;449.428182;SUV;609;LE41874;Nevada;5140.11289;No;Extended;High School or Below;2011-01-08;Unemployed;F;0;Suburban;Married;138;22.0;18;0.0;1;Corporate Auto;Corporate L3;Offer1;Agent;900.617364;SUV;Small;A;January
EU68825;Oregon;F;Master;800054.51%;63834.0;100.0;1/1/00;Personal Auto;Sports Car;215.226476;UY95530;California;M;College;865886.38%;62464.0;109.0;1/0/00;400.181882;Personal Auto;Sports Car;LU87443;Oregon;4720.608872;College;F;26277.0;61.0;0.0;Personal Auto;292.8;Four-Door Car;611;DQ79499;Oregon;10541.10977;No;Extended;Doctor;2011-02-11;Employed;F;59965;Suburban;Married;131;7.0;54;0.0;7;Personal Auto;Personal L2;Offer1;Branch;905.030448;SUV;Medsize;A;February
DJ77787;Arizona;F;High School or Below;728144.01%;0.0;69.0;1/3/00;Personal Auto;Four-Door Car;371.803029;MJ14480;Arizona;F;High School or Below;559938.29%;35012.0;72.0;1/0/00;345.6;Personal Auto;Four-Door Car;AB98823;Arizona;6032.737631;College;M;0.0;86.0;0.0;Personal Auto;412.8;Two-Door Car;613;GE20220;Oregon;7606.70898;No;Extended;Bachelor;2011-02-25;Employed;F;47778;Rural;Married;96;2.0;81;0.0;7;Personal Auto;Personal L3;Offer2;Call Center;173.80879;Four-Door Car;Medsize;A;February
LN26837;California;M;High School or Below;259243.78%;72421.0;65.0;1/0/00;Personal Auto;Four-Door Car;312.0;KW81128;Arizona;F;College;1522819.87%;95140.0;126.0;1/0/00;45.049185;Personal Auto;Sports Car;MS34991;Arizona;6832.36853;High School or Below;M;66627.0;85.0;0.0;Personal Auto;733.21126;Four-Door Car;614;UQ85283;California;30763.25637;No;Basic;Bachelor;2011-01-06;Employed;M;41279;Rural;Single;115;1.0;30;0.0;2;Personal Auto;Personal L3;Offer3;Agent;251.429988;Sports Car;Medsize;A;January
YI92916;Nevada;M;Master;467842.34%;83102.0;116.0;1/0/00;Corporate Auto;Four-Door Car;443.670399;DQ98402;Nevada;F;High School or Below;364483.36%;82477.0;90.0;1/0/00;432.0;Corporate Auto;Two-Door Car;EE53627;Oregon;2242.090803;High School or Below;M;12131.0;64.0;1.0;Personal Auto;251.44949;Four-Door Car;615;VS20668;Nevada;2726.834065;No;Basic;Bachelor;2011-01-16;Unemployed;F;0;Suburban;Single;73;8.0;63;0.0;1;Personal Auto;Personal L3;Offer4;Branch;376.923839;Four-Door Car;Medsize;A;January
NW54906;Oregon;M;College;1386992.71%;28432.0;118.0;1/0/00;Personal Auto;SUV;612.300581;WN53966;California;M;Master;369344.08%;85871.0;92.0;1/1/00;112.633539;Personal Auto;Four-Door Car;XY39691;Arizona;4157.698118;High School or Below;F;0.0;110.0;0.0;Personal Auto;528.0;SUV;616;EO17010;California;4751.280948;No;Basic;Master;2011-02-12;Employed;M;30887;Urban;Married;119;15.0;18;0.0;1;Personal Auto;Personal L3;Offer3;Agent;444.167713;SUV;Large;A;February
ME77513;Nevada;F;Master;871777.78%;83707.0;108.0;1/0/00;Corporate Auto;Four-Door Car;290.391526;QK69627;Washington;F;High School or Below;938816.29%;75264.0;78.0;1/0/00;343.340301;Personal Auto;Four-Door Car;ZU96776;California;6189.122455;Bachelor;M;0.0;90.0;0.0;Personal Auto;648.0;Two-Door Car;617;NF82527;Arizona;2631.564135;No;Basic;Bachelor;2011-01-08;Unemployed;M;0;Suburban;Married;71;11.0;68;0.0;1;Personal Auto;Personal L3;Offer2;Call Center;340.8;Two-Door Car;Large;A;January
SI26888;Nevada;F;High School or Below;476418.97%;0.0;67.0;1/0/00;Personal Auto;Four-Door Car;405.527937;WV79842;California;M;High School or Below;928373.78%;24314.0;235.0;1/0/00;1128.0;Personal Auto;Luxury SUV;QT90140;Arizona;5332.462694;Doctor;F;68931.0;66.0;0.0;Personal Auto;309.577946;Four-Door Car;619;ZG17326;Oregon;4988.579794;No;Basic;Bachelor;2011-02-11;Employed;M;38928;Suburban;Married;64;14.0;18;0.0;8;Personal Auto;Personal L2;Offer2;Agent;326.660051;Four-Door Car;Large;A;February
HB64268;Washington;M;Bachelor;281369.26%;43836.0;73.0;1/0/00;Personal Auto;Four-Door Car;138.130879;TN90661;Nevada;M;High School or Below;581191.81%;83318.0;72.0;1/0/00;345.6;Corporate Auto;Four-Door Car;HV69023;California;8281.740124;High School or Below;F;19189.0;108.0;0.0;Personal Auto;518.4;SUV;621;KP77095;Arizona;15470.59658;No;Premium;Bachelor;2011-02-08;Employed;F;68086;Rural;Married;194;34.0;6;0.0;3;Corporate Auto;Corporate L2;Offer2;Web;218.342169;SUV;Large;A;February
BW52697;California;F;College;550505.70%;86132.0;68.0;1/0/00;Personal Auto;Two-Door Car;301.437365;ZU88029;Oregon;F;Master;406467.06%;26161.0;109.0;1/0/00;594.444586;Personal Auto;Sports Car;RE32481;California;7835.929299;Master;F;49390.0;195.0;0.0;Personal Auto;738.05105;Luxury Car;622;HE20556;Arizona;5324.38786;No;Basic;Bachelor;2011-01-18;Employed;F;31561;Suburban;Divorced;68;8.0;62;0.0;7;Personal Auto;Personal L3;Offer3;Web;326.4;Four-Door Car;Medsize;A;January
NL41409;Oregon;F;Bachelor;260620.85%;28519.0;66.0;1/0/00;Personal Auto;Two-Door Car;456.473115;TQ88221;California;F;Bachelor;284144.31%;30473.0;72.0;1/0/00;450.080101;Corporate Auto;Four-Door Car;CA79988;Oregon;2552.913868;College;M;33124.0;67.0;0.0;Personal Auto;80.119997;Four-Door Car;623;CT83377;Washington;3763.637743;No;Extended;High School or Below;2011-02-21;Employed;M;93595;Rural;Married;97;15.0;30;4.0;1;Special Auto;Special L2;Offer4;Agent;49.797016;Four-Door Car;Medsize;A;February
ZZ91716;California;F;Bachelor;325676.64%;0.0;89.0;1/0/00;Personal Auto;Four-Door Car;491.755368;HW54198;Nevada;M;Master;520197.14%;94186.0;64.0;1/0/00;135.340489;Personal Auto;Four-Door Car;MW48891;Washington;8007.399376;High School or Below;F;0.0;112.0;0.0;Personal Auto;537.6;Sports Car;625;HN60464;California;6105.801637;No;Extended;Bachelor;2011-02-16;Unemployed;M;0;Urban;Married;84;0.0;57;0.0;5;Personal Auto;Personal L2;Offer3;Branch;395.740207;Four-Door Car;Medsize;A;February
QT25383;Nevada;M;High School or Below;636490.22%;41986.0;84.0;1/2/00;Personal Auto;Two-Door Car;430.375049;YA11342;California;M;High School or Below;767268.14%;0.0;103.0;1/0/00;518.720216;Personal Auto;Four-Door Car;YU80673;California;5106.781547;College;F;29894.0;72.0;4.0;Personal Auto;16.510134;Four-Door Car;627;PD66941;Arizona;4458.113369;Yes;Basic;Bachelor;2011-01-02;Retired;M;17622;Suburban;Divorced;65;1.0;36;1.0;3;Personal Auto;Personal L3;Offer1;Agent;312.0;Four-Door Car;Medsize;A;January
AW18068;Arizona;M;High School or Below;946850.93%;0.0;88.0;1/0/00;Personal Auto;Two-Door Car;633.6;ZW18871;Oregon;M;High School or Below;827248.54%;91245.0;69.0;1/0/00;19.251693;Corporate Auto;Four-Door Car;BV69462;Oregon;5612.375586;Bachelor;F;0.0;79.0;0.0;Corporate Auto;379.2;Two-Door Car;628;CZ84042;Oregon;2660.931663;No;Basic;High School or Below;2011-01-25;Employed;F;53333;Rural;Married;66;4.0;34;0.0;1;Personal Auto;Personal L1;Offer2;Branch;22.945038;Two-Door Car;Medsize;A;January
